user_id,event_id,event_type,event_sub_event,event_average_rating,adjusted_attendance_rate,clicks,user_encoded,event_encoded,event_type_encoded,event_sub_event_encoded
UWKQU68,E09C100,Garba Night,Cultural,4.09,0.628,285.7,4524,48,1,2
UWKQU68,E11C100,Concerts,Cultural,3.42,0.626,80.9,4524,60,0,2
UWKQU68,E08M142,Poster Making,Competition,3.7,0.525,226.4,4524,45,4,1
USDTRDM,E02M142,Poster Making,Competition,4.09,0.716,161.0,3966,9,4,1
USDTRDM,E02M142,Poster Making,Competition,3.28,0.69,87.9,3966,9,4,1
USDTRDM,E04R100,Webinar,Career,4.6,0.674,235.2,3966,22,8,0
UWJR5MW,E01M100,Sketching,Competition,4.24,0.551,170.1,4518,2,6,1
UWJR5MW,E05C100,Concerts,Cultural,3.12,0.814,201.7,4518,24,0,2
UTFEEW4,E05C100,Concerts,Cultural,3.67,0.517,103.6,4088,24,0,2
UTFEEW4,E06M142,Poster Making,Competition,4.32,0.809,149.6,4088,33,4,1
UCKDCFB,E09C121,Poetry,Cultural,3.58,0.528,189.0,1781,49,3,2
UFDT2HS,E02T100,Reload,Technical,3.9,0.709,127.4,2175,11,5,3
UFDT2HS,E12C100,Concerts,Cultural,4.08,0.634,67.5,2175,66,0,2
UFDT2HS,E07R100,Webinar,Career,3.81,0.877,288.9,2175,40,8,0
UFDT2HS,E11M142,Poster Making,Competition,3.84,0.797,158.3,2175,63,4,1
UGKUTRT,E05R100,Webinar,Career,3.87,0.521,222.8,2321,28,8,0
U02EL15,E05M100,Sketching,Competition,4.04,0.753,129.2,11,26,6,1
U02EL15,E06T100,Reload,Technical,4.02,0.401,113.0,11,35,5,3
U02EL15,E04T100,Nimbus,Technical,3.72,0.745,128.1,11,23,2,3
UH96S67,E05R100,Webinar,Career,3.62,0.536,128.7,2429,28,8,0
UH96S67,E03T100,Speed,Technical,3.69,0.492,167.8,2429,17,7,3
UOCL189,E08T100,Reload,Technical,3.87,0.66,167.6,3432,47,5,3
UOCL189,E10T100,Nimbus,Technical,3.64,0.758,154.2,3432,59,2,3
UOCL189,E12M100,Sketching,Competition,4.35,0.39,49.1,3432,68,6,1
UT1QEWK,E01R100,Webinar,Career,4.41,0.751,153.9,4043,4,8,0
UT1QEWK,E06R100,Webinar,Career,3.59,0.625,59.0,4043,34,8,0
UT1QEWK,E06C100,Concerts,Cultural,4.35,0.528,46.6,4043,30,0,2
UN1AQVX,E11C100,Garba Night,Cultural,4.65,0.588,280.5,3236,60,1,2
UZRUSXT,E08M142,Poster Making,Competition,4.2,0.595,185.4,4968,45,4,1
UZRUSXT,E05R100,Webinar,Career,4.03,0.723,201.3,4968,28,8,0
UZRUSXT,E09M100,Sketching,Competition,3.1,0.408,126.5,4968,50,6,1
UCWKSBQ,E09R100,Webinar,Career,3.27,0.805,273.6,1834,52,8,0
UWY3ERP,E07R100,Webinar,Career,4.36,0.576,195.0,4577,40,8,0
UWY3ERP,E01M142,Poster Making,Competition,4.93,0.609,233.1,4577,3,4,1
UWAOHY5,E03T100,Speed,Technical,4.12,0.776,116.9,4492,17,7,3
UWAOHY5,E02R100,Webinar,Career,4.97,0.701,288.4,4492,10,8,0
UWAOHY5,E12M142,Poster Making,Competition,4.23,0.785,247.9,4492,69,4,1
UT3U5A3,E12M142,Poster Making,Competition,4.36,0.844,257.6,4049,69,4,1
UYFQSXG,E06C100,Concerts,Cultural,4.0,0.598,59.9,4781,30,0,2
UYFQSXG,E09C121,Poetry,Cultural,4.46,0.704,88.6,4781,49,3,2
UYFQSXG,E07R100,Webinar,Career,4.14,0.401,92.8,4781,40,8,0
UYFQSXG,E04M142,Poster Making,Competition,4.26,0.536,88.6,4781,21,4,1
UYFQSXG,E08M100,Sketching,Competition,4.81,0.74,258.1,4781,44,6,1
UCM1M9J,E02R100,Webinar,Career,4.16,0.654,19.2,1790,10,8,0
UCM1M9J,E07T100,Nimbus,Technical,3.17,0.485,32.1,1790,41,2,3
UCM1M9J,E09M142,Poster Making,Competition,4.17,0.453,89.4,1790,51,4,1
U3N544N,E10C100,Concerts,Cultural,3.75,0.704,68.0,519,54,0,2
UTK1MDG,E08M142,Poster Making,Competition,4.11,0.658,77.2,4107,45,4,1
UTK1MDG,E11T100,Speed,Technical,4.71,0.652,241.4,4107,65,7,3
UTK1MDG,E03M142,Poster Making,Competition,3.82,0.547,173.3,4107,15,4,1
UTV5HQS,E09T100,Reload,Technical,3.88,0.401,11.7,4149,53,5,3
UTV5HQS,E07C100,Garba Night,Cultural,4.47,0.521,134.5,4149,36,1,2
UTV5HQS,E06T100,Nimbus,Technical,3.98,0.493,128.3,4149,35,2,3
UTV5HQS,E07T100,Reload,Technical,4.14,0.657,43.0,4149,41,5,3
UTV5HQS,E11C100,Garba Night,Cultural,3.1,0.56,206.1,4149,60,1,2
UB3534Q,E07M100,Sketching,Competition,3.95,0.561,213.6,1574,38,6,1
UB3534Q,E09T100,Reload,Technical,3.03,0.818,219.1,1574,53,5,3
UB3534Q,E04C100,Concerts,Cultural,4.66,0.611,221.3,1574,18,0,2
U17SZBF,E02M100,Sketching,Competition,4.66,0.658,10.0,172,8,6,1
U02SC51,E04R100,Webinar,Career,3.33,0.608,286.6,14,22,8,0
URRMTK3,E05C100,Concerts,Cultural,4.61,0.594,246.1,3890,24,0,2
URRMTK3,E09T100,Reload,Technical,4.0,0.684,272.2,3890,53,5,3
URRMTK3,E10M142,Poster Making,Competition,4.25,0.614,14.5,3890,57,4,1
URRMTK3,E01T100,Nimbus,Technical,4.0,0.567,280.8,3890,5,2,3
URRMTK3,E03R100,Webinar,Career,4.08,0.887,244.8,3890,16,8,0
U5POAQJ,E11C100,Garba Night,Cultural,3.58,0.58,252.8,819,60,1,2
UJWHY4J,E07T100,Nimbus,Technical,4.34,0.672,37.1,2802,41,2,3
UJWHY4J,E03C121,Poetry,Cultural,3.97,0.803,224.2,2802,13,3,2
UJWHY4J,E09M100,Sketching,Competition,3.64,0.862,288.4,2802,50,6,1
UGC8OKU,E07M100,Sketching,Competition,4.61,0.491,206.8,2297,38,6,1
UGC8OKU,E05T100,Speed,Technical,3.2,0.577,175.5,2297,29,7,3
UGC8OKU,E02M142,Poster Making,Competition,3.81,0.802,284.2,2297,9,4,1
UGC8OKU,E09C100,Garba Night,Cultural,4.05,0.497,138.5,2297,48,1,2
UXSFAVM,E10T100,Speed,Technical,4.52,0.537,183.8,4683,59,7,3
UXSFAVM,E05C121,Poetry,Cultural,4.35,0.766,148.1,4683,25,3,2
UXSFAVM,E04R100,Webinar,Career,3.84,0.609,280.5,4683,22,8,0
UXSFAVM,E03R100,Webinar,Career,4.7,0.506,32.1,4683,16,8,0
UXSFAVM,E03M142,Poster Making,Competition,3.05,0.605,155.3,4683,15,4,1
UXVK14N,E10R100,Webinar,Career,3.87,0.696,209.2,4704,58,8,0
UXVK14N,E12M100,Sketching,Competition,4.17,0.889,239.7,4704,68,6,1
UXVK14N,E01M100,Sketching,Competition,4.98,0.693,179.1,4704,2,6,1
UXVK14N,E05C121,Poetry,Cultural,3.1,0.602,273.6,4704,25,3,2
UATFL1X,E12R100,Webinar,Career,3.86,0.682,283.2,1524,70,8,0
UIAQ4CX,E06R100,Webinar,Career,3.17,0.432,28.7,2586,34,8,0
UIAQ4CX,E04R100,Webinar,Career,3.93,0.534,126.7,2586,22,8,0
UIAQ4CX,E05C100,Concerts,Cultural,3.24,0.455,16.8,2586,24,0,2
UIAQ4CX,E05T100,Speed,Technical,4.6,0.428,105.5,2586,29,7,3
UIAQ4CX,E12M142,Poster Making,Competition,4.09,0.567,165.7,2586,69,4,1
ULJI2Z4,E12M100,Sketching,Competition,4.36,0.931,274.1,3025,68,6,1
ULJI2Z4,E03R100,Webinar,Career,4.47,0.912,255.5,3025,16,8,0
ULJI2Z4,E06T100,Reload,Technical,4.21,0.549,47.0,3025,35,5,3
ULJI2Z4,E08T100,Nimbus,Technical,3.5,0.329,37.0,3025,47,2,3
ULJI2Z4,E03M100,Sketching,Competition,3.47,0.555,180.9,3025,14,6,1
UBVDR5P,E06T100,Nimbus,Technical,4.29,0.755,164.3,1681,35,2,3
UVORJW2,E03M142,Poster Making,Competition,4.22,0.367,87.2,4408,15,4,1
UVORJW2,E12M142,Poster Making,Competition,3.61,0.935,270.8,4408,69,4,1
U9OXBH3,E09R100,Webinar,Career,3.47,0.733,278.9,1342,52,8,0
U9OXBH3,E01R100,Webinar,Career,3.12,0.765,126.8,1342,4,8,0
U7UTHIU,E01R100,Webinar,Career,4.84,0.869,268.2,1089,4,8,0
U7UTHIU,E01M100,Sketching,Competition,4.24,0.472,121.3,1089,2,6,1
U7UTHIU,E02C121,Poetry,Cultural,3.23,0.501,223.7,1089,7,3,2
UE6IJVY,E02C100,Garba Night,Cultural,3.85,0.598,148.0,2019,6,1,2
UE6IJVY,E12M142,Poster Making,Competition,4.44,0.366,45.5,2019,69,4,1
U8JY2GC,E11C100,Garba Night,Cultural,3.81,0.684,279.1,1182,60,1,2
U8JY2GC,E10M100,Sketching,Competition,3.55,0.514,141.7,1182,56,6,1
U8JY2GC,E04R100,Webinar,Career,4.36,0.85,223.0,1182,22,8,0
U8JY2GC,E05C100,Garba Night,Cultural,4.36,0.614,116.5,1182,24,1,2
U8JY2GC,E05C100,Garba Night,Cultural,3.79,0.293,15.5,1182,24,1,2
UBI6FER,E11R100,Webinar,Career,4.38,0.583,39.2,1629,64,8,0
UBI6FER,E09C100,Concerts,Cultural,4.29,0.611,153.9,1629,48,0,2
U9V04KE,E09R100,Webinar,Career,4.19,0.599,210.1,1377,52,8,0
U9V04KE,E09R100,Webinar,Career,4.03,0.639,107.1,1377,52,8,0
U9V04KE,E03R100,Webinar,Career,4.6,0.629,211.7,1377,16,8,0
UWN9MHK,E03C121,Poetry,Cultural,3.89,0.826,212.6,4534,13,3,2
UWN9MHK,E05C100,Garba Night,Cultural,4.35,0.687,214.1,4534,24,1,2
UWN9MHK,E10R100,Webinar,Career,3.77,0.806,152.8,4534,58,8,0
UWN9MHK,E10R100,Webinar,Career,3.86,0.716,275.3,4534,58,8,0
UPQUA6O,E10M142,Poster Making,Competition,3.88,0.791,151.9,3643,57,4,1
UX3NBIT,E05R100,Webinar,Career,3.34,0.555,140.6,4598,28,8,0
UX3NBIT,E03M142,Poster Making,Competition,4.21,0.515,67.8,4598,15,4,1
UAVBJKF,E05C100,Garba Night,Cultural,4.17,0.638,99.2,1534,24,1,2
UAVBJKF,E03C100,Garba Night,Cultural,3.08,0.335,22.3,1534,12,1,2
UWQMZB7,E05C100,Concerts,Cultural,3.62,0.526,193.7,4549,24,0,2
UWQMZB7,E12M100,Sketching,Competition,3.13,0.404,82.1,4549,68,6,1
UWQMZB7,E11M142,Poster Making,Competition,3.87,0.63,98.2,4549,63,4,1
UY22TWK,E03C100,Concerts,Cultural,4.12,0.707,233.5,4723,12,0,2
UJZNVER,E06R100,Webinar,Career,3.95,0.693,104.9,2814,34,8,0
UJZNVER,E01C121,Poetry,Cultural,2.64,0.486,80.2,2814,1,3,2
UJZNVER,E09T100,Speed,Technical,4.26,0.674,59.0,2814,53,7,3
UJZNVER,E12T100,Speed,Technical,3.63,0.779,234.7,2814,71,7,3
UJZNVER,E07M100,Sketching,Competition,4.01,0.669,47.6,2814,38,6,1
UZ64JWP,E11C100,Concerts,Cultural,3.83,0.773,141.6,4864,60,0,2
UZ64JWP,E05C100,Concerts,Cultural,3.02,0.593,157.0,4864,24,0,2
UZ64JWP,E08T100,Reload,Technical,3.28,0.822,209.3,4864,47,5,3
UZ64JWP,E02R100,Webinar,Career,4.49,0.554,193.7,4864,10,8,0
UZ64JWP,E03R100,Webinar,Career,4.1,0.775,245.1,4864,16,8,0
U53UGBI,E04M100,Sketching,Competition,4.4,0.328,23.0,729,20,6,1
U53UGBI,E12M142,Poster Making,Competition,3.41,0.614,96.0,729,69,4,1
U53UGBI,E06M100,Sketching,Competition,4.3,0.651,91.2,729,32,6,1
UKJIDN8,E09T100,Speed,Technical,3.73,0.345,52.3,2886,53,7,3
UKJIDN8,E12M100,Sketching,Competition,3.36,0.661,93.9,2886,68,6,1
UKJIDN8,E01M142,Poster Making,Competition,4.35,0.716,99.8,2886,3,4,1
UKJIDN8,E01C100,Garba Night,Cultural,2.94,0.773,161.3,2886,0,1,2
U8T5U5F,E06M100,Sketching,Competition,3.55,0.654,202.5,1223,32,6,1
U8T5U5F,E12C100,Concerts,Cultural,4.52,0.583,120.5,1223,66,0,2
U8T5U5F,E07C100,Concerts,Cultural,4.05,0.51,218.6,1223,36,0,2
UB0NSPN,E03T100,Speed,Technical,3.72,0.584,107.5,1566,17,7,3
UB0NSPN,E11R100,Webinar,Career,3.5,0.675,94.2,1566,64,8,0
UB0NSPN,E01C100,Garba Night,Cultural,3.82,0.792,166.9,1566,0,1,2
U3ILXD0,E12C100,Concerts,Cultural,4.38,0.588,16.9,505,66,0,2
U3ILXD0,E09M142,Poster Making,Competition,4.59,0.339,33.1,505,51,4,1
U3ILXD0,E10T100,Nimbus,Technical,3.9,0.552,131.2,505,59,2,3
U31Q9QK,E08T100,Reload,Technical,4.44,0.871,283.4,448,47,5,3
U31Q9QK,E08C100,Garba Night,Cultural,4.84,0.58,219.2,448,42,1,2
UHXVSQ4,E06R100,Webinar,Career,3.7,0.516,35.6,2524,34,8,0
UHXVSQ4,E11T100,Reload,Technical,3.94,0.891,255.4,2524,65,5,3
UC7A8AF,E03R100,Webinar,Career,4.51,0.661,222.4,1728,16,8,0
UC7A8AF,E10M100,Sketching,Competition,3.55,0.603,187.2,1728,56,6,1
UC7A8AF,E02M142,Poster Making,Competition,4.28,0.603,247.9,1728,9,4,1
UC7A8AF,E07T100,Nimbus,Technical,4.27,0.401,127.2,1728,41,2,3
UCFTMTX,E02R100,Webinar,Career,4.25,0.465,74.2,1761,10,8,0
UCFTMTX,E11R100,Webinar,Career,3.29,0.518,158.5,1761,64,8,0
UCFTMTX,E05R100,Webinar,Career,4.21,0.536,169.2,1761,28,8,0
UCFTMTX,E11M100,Sketching,Competition,3.98,0.491,166.1,1761,62,6,1
U8K9OTK,E04M100,Sketching,Competition,3.83,0.765,173.9,1186,20,6,1
UIPEU73,E10C121,Poetry,Cultural,3.83,0.712,285.1,2651,55,3,2
UIPEU73,E07T100,Nimbus,Technical,3.53,0.887,271.7,2651,41,2,3
UIPEU73,E10C100,Garba Night,Cultural,4.13,0.921,264.0,2651,54,1,2
UIPEU73,E09T100,Nimbus,Technical,3.33,0.723,242.4,2651,53,2,3
UZ75RNA,E05M142,Poster Making,Competition,3.32,0.766,283.6,4869,27,4,1
UZ75RNA,E12C121,Poetry,Cultural,4.72,0.408,38.6,4869,67,3,2
UZ75RNA,E10T100,Nimbus,Technical,3.85,0.458,86.9,4869,59,2,3
UZ75RNA,E02M100,Sketching,Competition,4.59,0.688,153.6,4869,8,6,1
UZ75RNA,E05C100,Concerts,Cultural,4.42,0.688,255.5,4869,24,0,2
UMDO4Y4,E04C100,Concerts,Cultural,4.68,0.593,156.5,3139,18,0,2
UMDO4Y4,E02R100,Webinar,Career,3.95,0.602,226.9,3139,10,8,0
UYF1JHR,E05R100,Webinar,Career,4.85,0.539,50.3,4777,28,8,0
UYF1JHR,E08M100,Sketching,Competition,3.61,0.664,83.2,4777,44,6,1
UYF1JHR,E11R100,Webinar,Career,2.94,0.528,222.2,4777,64,8,0
UN98VLU,E03R100,Webinar,Career,3.99,0.602,57.8,3277,16,8,0
UHNTSFY,E01T100,Speed,Technical,3.44,0.574,111.9,2485,5,7,3
U6BJY0V,E01M142,Poster Making,Competition,3.02,0.443,86.8,894,3,4,1
UEP4ZKG,E06C100,Garba Night,Cultural,4.73,0.462,111.5,2094,30,1,2
U1B3MN5,E06C100,Garba Night,Cultural,3.97,0.598,215.4,186,30,1,2
U1B3MN5,E10T100,Speed,Technical,3.47,0.495,116.7,186,59,7,3
UWW2HVY,E05T100,Speed,Technical,3.74,0.678,171.0,4571,29,7,3
UWW2HVY,E05R100,Webinar,Career,4.07,0.429,39.0,4571,28,8,0
UWW2HVY,E11T100,Nimbus,Technical,3.05,0.599,243.5,4571,65,2,3
UWW2HVY,E07M100,Sketching,Competition,4.1,0.699,117.3,4571,38,6,1
UWW2HVY,E09T100,Nimbus,Technical,4.22,0.545,198.1,4571,53,2,3
USOO4VL,E11R100,Webinar,Career,3.64,0.645,220.4,4000,64,8,0
USOO4VL,E04C100,Garba Night,Cultural,3.92,0.462,70.8,4000,18,1,2
UWI7JJ4,E02R100,Webinar,Career,3.96,0.819,266.6,4514,10,8,0
UWI7JJ4,E03M142,Poster Making,Competition,4.44,0.78,188.7,4514,15,4,1
UWI7JJ4,E10R100,Webinar,Career,4.59,0.78,134.3,4514,58,8,0
UWI7JJ4,E09M142,Poster Making,Competition,4.71,0.384,62.9,4514,51,4,1
UWI7JJ4,E06R100,Webinar,Career,3.84,0.941,283.3,4514,34,8,0
U1DZW25,E06C100,Garba Night,Cultural,3.59,0.626,229.0,197,30,1,2
U1DZW25,E10C121,Poetry,Cultural,3.06,0.489,70.3,197,55,3,2
U1DZW25,E10T100,Nimbus,Technical,4.65,0.472,107.9,197,59,2,3
U4BW2W1,E01M142,Poster Making,Competition,3.24,0.684,244.8,615,3,4,1
UO7BIOC,E08M142,Poster Making,Competition,4.36,0.517,211.7,3412,45,4,1
UO7BIOC,E06R100,Webinar,Career,4.55,0.559,232.1,3412,34,8,0
UO7BIOC,E02M142,Poster Making,Competition,3.98,0.433,137.9,3412,9,4,1
UO7BIOC,E11M100,Sketching,Competition,3.87,0.873,217.8,3412,62,6,1
UO7BIOC,E10R100,Webinar,Career,3.42,0.704,122.1,3412,58,8,0
U2NK6H9,E05M142,Poster Making,Competition,4.25,0.371,71.3,398,27,4,1
U2NK6H9,E07T100,Reload,Technical,3.98,0.708,193.5,398,41,5,3
U2NK6H9,E01C121,Poetry,Cultural,4.33,0.874,293.0,398,1,3,2
U2NK6H9,E03R100,Webinar,Career,4.11,0.66,100.1,398,16,8,0
U6QJ6QO,E07C100,Garba Night,Cultural,3.53,0.761,143.7,955,36,1,2
UI9VAR8,E02C121,Poetry,Cultural,3.96,0.804,205.5,2582,7,3,2
UI9VAR8,E08M142,Poster Making,Competition,3.74,0.645,167.0,2582,45,4,1
UO30P1Q,E08M100,Sketching,Competition,4.05,0.778,254.6,3395,44,6,1
UO30P1Q,E04M100,Sketching,Competition,3.16,0.796,230.9,3395,20,6,1
UO30P1Q,E11M142,Poster Making,Competition,4.04,0.5,26.9,3395,63,4,1
UO30P1Q,E10M142,Poster Making,Competition,4.45,0.615,299.5,3395,57,4,1
UDW3D3N,E08C100,Garba Night,Cultural,4.51,0.555,228.2,1981,42,1,2
UDW3D3N,E03M142,Poster Making,Competition,3.86,0.623,260.5,1981,15,4,1
UKQ2UV7,E12C121,Poetry,Cultural,3.73,0.496,198.8,2907,67,3,2
UKQ2UV7,E07R100,Webinar,Career,4.56,0.817,258.3,2907,40,8,0
UKQ2UV7,E09M100,Sketching,Competition,3.52,0.524,42.6,2907,50,6,1
UN3YQL3,E05R100,Webinar,Career,3.22,0.615,110.8,3244,28,8,0
UN3YQL3,E12R100,Webinar,Career,3.98,0.606,264.2,3244,70,8,0
UN3YQL3,E02C100,Garba Night,Cultural,4.0,0.537,68.5,3244,6,1,2
UN3YQL3,E04C100,Concerts,Cultural,4.04,0.338,32.7,3244,18,0,2
UN3YQL3,E10C100,Concerts,Cultural,4.31,0.657,238.6,3244,54,0,2
UI16RKW,E05C121,Poetry,Cultural,3.18,0.671,252.3,2544,25,3,2
UI16RKW,E02T100,Speed,Technical,4.14,0.434,57.2,2544,11,7,3
UI16RKW,E05T100,Nimbus,Technical,3.81,0.655,257.8,2544,29,2,3
UI16RKW,E11C100,Garba Night,Cultural,4.85,0.633,209.2,2544,60,1,2
UG8TMBM,E03T100,Reload,Technical,4.78,0.506,160.8,2286,17,5,3
UYSFM82,E12R100,Webinar,Career,3.5,0.627,250.8,4826,70,8,0
UYSFM82,E12M100,Sketching,Competition,3.46,0.518,131.6,4826,68,6,1
U3O49NK,E09R100,Webinar,Career,4.06,0.562,66.3,525,52,8,0
U3O49NK,E06R100,Webinar,Career,3.63,0.449,92.6,525,34,8,0
UYA5QFH,E12M100,Sketching,Competition,4.48,0.656,156.5,4754,68,6,1
UYA5QFH,E06R100,Webinar,Career,3.12,0.53,164.1,4754,34,8,0
UYA5QFH,E06T100,Nimbus,Technical,4.32,0.585,243.6,4754,35,2,3
UYA5QFH,E10T100,Reload,Technical,4.51,0.72,239.5,4754,59,5,3
UYA5QFH,E07M100,Sketching,Competition,4.08,0.755,178.6,4754,38,6,1
UFO5I1V,E08C100,Garba Night,Cultural,3.99,0.85,236.4,2213,42,1,2
UFO5I1V,E01T100,Reload,Technical,3.98,0.618,65.6,2213,5,5,3
UFO5I1V,E03M142,Poster Making,Competition,4.34,0.512,24.5,2213,15,4,1
UPH0SQW,E09M142,Poster Making,Competition,4.44,0.899,263.4,3598,51,4,1
UPH0SQW,E07R100,Webinar,Career,3.8,0.345,31.9,3598,40,8,0
UPH0SQW,E05M100,Sketching,Competition,3.53,0.55,81.5,3598,26,6,1
UPH0SQW,E11R100,Webinar,Career,4.41,0.594,211.6,3598,64,8,0
UTU23O9,E05M142,Poster Making,Competition,4.23,0.69,128.7,4143,27,4,1
UTU23O9,E09T100,Reload,Technical,3.52,0.55,264.1,4143,53,5,3
UTU23O9,E07R100,Webinar,Career,3.96,0.565,96.4,4143,40,8,0
UTU23O9,E01R100,Webinar,Career,4.7,0.48,13.4,4143,4,8,0
UHTQ8KQ,E12M142,Poster Making,Competition,4.33,0.58,97.2,2507,69,4,1
UGOB3ZN,E05R100,Webinar,Career,3.22,0.691,177.6,2339,28,8,0
UGOB3ZN,E06M100,Sketching,Competition,4.19,0.512,119.0,2339,32,6,1
U46BZ21,E08R100,Webinar,Career,3.47,0.77,165.1,589,46,8,0
U46BZ21,E09C121,Poetry,Cultural,3.47,0.634,264.2,589,49,3,2
U46BZ21,E02T100,Speed,Technical,4.28,0.722,274.6,589,11,7,3
U46BZ21,E10C100,Concerts,Cultural,4.06,0.437,87.1,589,54,0,2
U46BZ21,E05R100,Webinar,Career,2.5,0.601,144.0,589,28,8,0
U6SY4X8,E11T100,Speed,Technical,3.94,0.788,169.3,959,65,7,3
U6SY4X8,E07T100,Speed,Technical,3.94,0.845,285.2,959,41,7,3
UEE24AU,E10R100,Webinar,Career,4.11,0.965,299.6,2046,58,8,0
U3G97JG,E02R100,Webinar,Career,3.69,0.512,78.3,493,10,8,0
U3G97JG,E06C121,Poetry,Cultural,4.47,0.883,220.8,493,31,3,2
U3G97JG,E06R100,Webinar,Career,4.59,0.603,119.6,493,34,8,0
U3G97JG,E02M142,Poster Making,Competition,4.23,0.583,12.4,493,9,4,1
U3G97JG,E02M100,Sketching,Competition,4.48,0.472,12.7,493,8,6,1
U1T7HH1,E05R100,Webinar,Career,3.84,0.768,143.6,270,28,8,0
U1T7HH1,E03C100,Concerts,Cultural,4.08,0.525,151.6,270,12,0,2
ULPPYQS,E10M100,Sketching,Competition,3.45,0.595,16.5,3047,56,6,1
ULPPYQS,E02R100,Webinar,Career,3.87,0.654,209.2,3047,10,8,0
ULPPYQS,E01T100,Speed,Technical,4.13,0.641,95.3,3047,5,7,3
UXACE1U,E08T100,Speed,Technical,4.48,0.462,172.4,4627,47,7,3
UXACE1U,E01C121,Poetry,Cultural,3.95,0.727,97.3,4627,1,3,2
UKTGVMU,E09C100,Garba Night,Cultural,3.31,0.351,58.5,2917,48,1,2
UKTGVMU,E05R100,Webinar,Career,3.92,0.472,128.1,2917,28,8,0
UKTGVMU,E02M100,Sketching,Competition,4.1,0.427,77.4,2917,8,6,1
URPLXVH,E07C100,Concerts,Cultural,3.28,0.56,165.1,3880,36,0,2
URPLXVH,E10R100,Webinar,Career,3.35,0.508,67.7,3880,58,8,0
UKIHEMS,E11C121,Poetry,Cultural,4.35,0.517,157.4,2882,61,3,2
UGHTDKO,E10R100,Webinar,Career,4.78,0.642,55.6,2308,58,8,0
UYU1HB2,E10T100,Nimbus,Technical,4.19,0.572,204.6,4829,59,2,3
UYU1HB2,E11C121,Poetry,Cultural,3.53,0.513,228.6,4829,61,3,2
UFIBZH0,E10M142,Poster Making,Competition,3.47,0.558,42.0,2195,57,4,1
UFIBZH0,E03M142,Poster Making,Competition,3.61,0.714,145.7,2195,15,4,1
UHYJEYA,E09M142,Poster Making,Competition,3.5,0.399,30.6,2526,51,4,1
UHYJEYA,E11R100,Webinar,Career,3.69,0.642,183.5,2526,64,8,0
UHYJEYA,E06M142,Poster Making,Competition,3.62,0.737,86.7,2526,33,4,1
U20UDO0,E12R100,Webinar,Career,4.25,0.753,163.0,308,70,8,0
U20UDO0,E12M100,Sketching,Competition,5.0,0.799,160.1,308,68,6,1
U15JVEV,E01T100,Nimbus,Technical,3.89,0.921,278.1,158,5,2,3
U15JVEV,E10M100,Sketching,Competition,3.52,0.788,169.2,158,56,6,1
U15JVEV,E09C121,Poetry,Cultural,4.93,0.49,179.1,158,49,3,2
U15JVEV,E12M142,Poster Making,Competition,3.84,0.457,126.5,158,69,4,1
U15JVEV,E03C100,Garba Night,Cultural,3.08,0.642,285.2,158,12,1,2
U6NWZI5,E12C121,Poetry,Cultural,4.16,0.849,235.4,945,67,3,2
UMDUH94,E02T100,Nimbus,Technical,4.1,0.562,92.8,3141,11,2,3
UMDUH94,E11T100,Reload,Technical,4.76,0.841,254.8,3141,65,5,3
UMDUH94,E05C100,Garba Night,Cultural,4.21,0.466,135.4,3141,24,1,2
UMDUH94,E08M142,Poster Making,Competition,3.86,0.837,250.3,3141,45,4,1
U3HTL2L,E04M142,Poster Making,Competition,3.54,0.863,248.6,498,21,4,1
U3HTL2L,E05T100,Reload,Technical,4.64,0.393,64.8,498,29,5,3
U3HTL2L,E05C121,Poetry,Cultural,3.7,0.735,213.3,498,25,3,2
U3HTL2L,E05C100,Concerts,Cultural,3.55,0.605,94.3,498,24,0,2
UOP3JKG,E05T100,Nimbus,Technical,3.52,0.726,96.3,3484,29,2,3
UOP3JKG,E06C121,Poetry,Cultural,4.7,0.649,95.9,3484,31,3,2
UMVEI13,E08R100,Webinar,Career,3.71,0.533,220.4,3210,46,8,0
UMVEI13,E09C100,Garba Night,Cultural,4.33,0.454,76.6,3210,48,1,2
UMVEI13,E07C100,Concerts,Cultural,4.22,0.441,10.3,3210,36,0,2
U7LE7GJ,E05M142,Poster Making,Competition,3.56,0.607,217.4,1061,27,4,1
U7LE7GJ,E05C100,Garba Night,Cultural,3.82,0.471,59.6,1061,24,1,2
U7LE7GJ,E03R100,Webinar,Career,4.43,0.388,40.3,1061,16,8,0
U7LE7GJ,E06R100,Webinar,Career,4.51,0.722,78.9,1061,34,8,0
U7LE7GJ,E04T100,Speed,Technical,4.95,0.653,120.2,1061,23,7,3
UNBKIBN,E12T100,Speed,Technical,3.89,0.612,148.0,3287,71,7,3
UUGPOWE,E02M100,Sketching,Competition,5.0,0.3,22.9,4220,8,6,1
UUGPOWE,E11T100,Nimbus,Technical,4.22,0.816,291.5,4220,65,2,3
UUGPOWE,E06M100,Sketching,Competition,4.33,0.719,217.7,4220,32,6,1
UUGPOWE,E07M142,Poster Making,Competition,3.99,0.426,103.7,4220,39,4,1
UUGPOWE,E09M100,Sketching,Competition,4.01,0.628,102.4,4220,50,6,1
URSTTHL,E02M100,Sketching,Competition,5.0,0.422,140.1,3895,8,6,1
URSTTHL,E05M142,Poster Making,Competition,3.67,0.832,191.6,3895,27,4,1
URSTTHL,E01T100,Nimbus,Technical,3.47,0.429,52.4,3895,5,2,3
URSTTHL,E07M142,Poster Making,Competition,4.61,0.708,64.8,3895,39,4,1
